pcc,srcc,rmse,ssim,gene
0.656575126994885,0.6351234405009274,0.39703145360059444,0.5636392462399878,ARHGEF7
0.41670334786375546,0.3810544394123407,0.2539055164033122,0.40639875593557984,ARHGEF9
0.7158625779654443,0.6729151601712449,0.40189707136280706,0.6205997158811518,ARL1
0.5722002996565275,0.5342230987027561,0.34950932610911356,0.4809636956928421,ARL15
0.49316493832859754,0.47390945479996227,0.3281295412748428,0.4397702256858365,ARL3
0.6496074511480923,0.5456021518490872,0.29973032274476447,0.5301882390203044,ARL4A
0.7897273571201197,0.7616454106541088,0.45896078820191816,0.7027650682158528,ARL4C
0.15572187351336705,0.17215208068326485,0.1791945620563209,0.4874692478295726,ARL4D
0.7463927114899827,0.6709308749721891,0.35635002639329366,0.6360785971842956,ARL5B
0.3083489789595104,0.2898314306979677,0.21166708833234443,0.40136140805113674,ARL6
0.7501750591931523,0.6553194437236709,0.36586786094532353,0.6339145706377881,ARL6IP1
0.6782499722006239,0.6591357754515125,0.40749789193550084,0.5902437760881606,ARL8A
0.628029655159606,0.6061161737717624,0.3946934357209626,0.5370913091825242,ARL8B
0.510065165385696,0.47443038677500293,0.3165268491570312,0.4324630678127043,ARMC1
0.6117853522507796,0.6024943512873114,0.39928437904743463,0.5331518960590639,ARMC8
0.312105814844447,0.3113492690754808,0.28025326008223395,0.32921203710972613,ARMCX1
0.3590705368930287,0.3610470424004719,0.2900106628077304,0.35175555034002925,ARMCX2
0.6574021434842853,0.624727611802819,0.39586389783342457,0.5603037503241945,ARMCX3
0.28319976376152206,0.275835021390054,0.1997485688901871,0.4266949063355853,ARMCX4
0.5241522168926638,0.44897941417400183,0.2780258092914949,0.44224086318392053,ARMCX5
0.4934146474551785,0.43304036355627334,0.2572026408896419,0.434794749119005,ARMT1
0.7034147867411241,0.6452094416336271,0.3962266018274005,0.598281088215761,ARPC1A
0.8152307121559519,0.8003920493525121,0.48788643706137685,0.7500393371870882,ARPC1B
0.7517132956095618,0.7040175588536034,0.4011458368960948,0.6647581785665505,ARPC3
0.7334097123852186,0.6714453862513514,0.4056084776159796,0.6292121178230317,ARPC5L
0.7573161710575687,0.7446399448295344,0.44593812262124727,0.6824061027915189,ARPP19
0.02404272507950953,0.02073949206484891,0.04699644360805639,0.968317638410267,ARPP21
0.5186027394180136,0.49549474844091657,0.38982272731691225,0.43814451757898576,ARRB1
0.6437681472110391,0.6336597602660432,0.43124364488867134,0.5405577289282978,ARRB2
0.784577204086033,0.7852948431443062,0.5222750038782786,0.7121142457870868,ARRDC3
0.4685596018060939,0.46193868349261824,0.33039209004255715,0.41287470734675064,ARSB
0.1093648780458621,0.11726556638727419,0.13581577885905324,0.7165934369874621,ARSG
0.5957537804547814,0.524144376572002,0.32066631547301594,0.49098090360986163,ARVCF
0.5099655858276201,0.5103788387401219,0.41470113123874436,0.43707276117239485,ASAH1
0.6974910894662166,0.6869119102739522,0.41962116918783954,0.6137663804729447,ASAP1
0.7022511570067713,0.669814302443912,0.40808886886541434,0.6085628174050459,ASAP2
0.45565703672678787,0.39019312795864275,0.2553319226304626,0.42711329648417345,ASB13
0.44522562045047,0.4135801441972058,0.30165837942818385,0.3935543371131122,ASB8
0.5263814347265728,0.45824536773912433,0.2909120849137301,0.4381573764351618,ASF1A
0.0935587340112613,0.13692015555045328,0.09165817800777275,0.8648978770116037,ASIC2
